Direction,District,Elevator,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Year 
东西,马甸,,5,新外大街甲4号院,101102687638,3室2厅,1280,西城,简装,94.0,1980
南北,天宁寺,无电梯,6,天宁寺西里,101102670607,3室1厅,750,西城,简装,83.0,1991
南,牛街,有电梯,22,凌云居,101102649738,2室1厅,880,西城,精装,102.0,2000
南北,广安门,无电梯,6,车站西街9号院,101102643472,2室1厅,695,西城,其他,79.0,1995
南,陶然亭,无电梯,6,高家寨,101102678740,2室1厅,596,西城,精装,55.0,1980
东西,阜成门,无电梯,3,百万庄辰区,101102662249,2室1厅,580,西城,简装,61.0,1954
东南西,西单,无电梯,6,北安里9号院,101102671615,2室1厅,690,西城,简装,53.0,1983
东西,月坛,有电梯,14,阜成门南大街,101102684486,4室1厅,916,西城,简装,101.0,1985
南北,马甸,,13,马甸南村,101102677784,2室1厅,962,西城,简装,68.0,1990
南北,德胜门,,6,冰窖口胡同73号院,101102692409,2室1厅,810,西城,精装,58.0,1987
东西,天宁寺,,6,椿树馆街35号院,101102369192,2室1厅,530,西城,精装,61.0,1983
南北,木樨地,无电梯,4,汽北小区,101102727498,4室1厅,1200,西城,简装,109.0,1960
东,马连道,,24,瑞莲家园,101102728229,2室1厅,618,西城,其他,92.0,2001
南北,六铺炕,,5,新开胡同,101102731242,2室1厅,750,西城,精装,54.0,1978
西北,牛街,,22,凌云居,101102737815,2室1厅,680,西城,其他,87.0,2000
南北,马连道,无电梯,6,海润花园,101102365016,2室1厅,720,西城,简装,81.0,1999
南,月坛,,18,月坛西街乙2号院,101102732005,1室1厅,500,西城,简装,43.0,1990
西,广安门,,24,丽水莲花,101102737048,2室2厅,900,西城,精装,102.0,2009
南北,马甸,无电梯,6,马甸南村,101102729337,2室1厅,775,西城,精装,57.0,1986
西,木樨地,,18,西便门西里,101102730397,2室1厅,540,西城,精装,55.0,1990
南,西四,有电梯,17,西四北大街156号,101102399955,2室1厅,832,西城,简装,64.0,1987
南北,官园,,5,国英园,101102683988,4室2厅,2088,西城,精装,174.0,1994
南,广安门,,6,红居南街6号院,101102557356,1室1厅,398,西城,简装,41.0,1986
南,马连道,有电梯,16,常青藤嘉园,101102720283,1室0厅,345,西城,简装,34.0,2004
东北,广安门,有电梯,26,远见名苑,101102602546,1室1厅,510,西城,精装,55.0,2004
南,金融街,,16,宣武门西大街,101102678151,2室1厅,850,西城,其他,56.0,1985
南北,阜成门,,6,北礼士路70号院,101102674388,3室1厅,855,西城,简装,79.0,1981
北,广安门,,8,车站西街1号院,101102485487,2室1厅,565,西城,精装,77.0,2006
西南,长椿街,有电梯,22,广信嘉园,101102289461,2室1厅,1050,西城,精装,133.0,2002
南北,木樨地,有电梯,16,木樨地,101102350167,2室2厅,910,西城,简装,82.0,1987
东西,广安门,无电梯,6,小红庙,101102360212,2室1厅,500,西城,其他,57.0,1987
南,牛街,,19,牛街东里,101102550255,1室1厅,570,西城,简装,64.0,1999
东,西单,,7,西绒线,101102695703,1室1厅,580,西城,精装,51.0,2004
南北,六铺炕,无电梯,6,黄寺大街24号院,101102620084,3室2厅,1250,西城,其他,96.0,1999
西南,金融街,有电梯,16,佟麟阁路62号院,101102667447,1室1厅,670,西城,其他,46.0,1988
南北,陶然亭,无电梯,7,陶然湖景,101101781802,4室2厅,2470,西城,精装,210.0,2002
北,广安门,,26,远见名苑,101102150413,1室1厅,498,西城,简装,54.0,2004
北,马甸,,16,阳光丽景,101102446596,1室1厅,966,西城,精装,63.0,2003
南,木樨地,,6,西便门外大街,101102025162,1室1厅,520,西城,精装,43.0,1989
北,月坛,,16,月坛南街北里,101102729998,1室1厅,485,西城,简装,38.0,1990
南,马连道,,6,红莲北里,101102738565,2室1厅,490,西城,其他,54.0,1986
南北,阜成门,,3,百万庄卯区,101102730063,3室1厅,850,西城,精装,79.0,1955
东,牛街,,24,牛街18,101102688326,1室0厅,385,西城,简装,43.0,2005
东北,六铺炕,,21,什坊街2号院,101102665611,3室2厅,1400,西城,精装,109.0,1999
西南,天宁寺,有电梯,25,立恒名苑,101102543715,4室1厅,1050,西城,简装,176.0,2002
东南西,月坛,有电梯,13,三里河二区,101102615606,4室2厅,1680,西城,精装,157.0,1996
东,马甸,,24,裕中西里,101102460468,1室1厅,700,西城,精装,52.0,1991
东西,长椿街,无电梯,6,槐柏树街南里,101102613650,2室1厅,560,西城,精装,60.0,1992
南,广安门,,20,荣丰2008,101102560803,2室1厅,660,西城,精装,52.0,2008
南,长椿街,,6,老墙根129号院,101102620712,2室1厅,527,西城,精装,52.0,1984
西北,马甸,,20,裕中西里,101102327756,2室1厅,820,西城,其他,73.0,1992
西南,广安门,有电梯,28,西豪逸景,101102339752,2室1厅,650,西城,精装,76.0,2002
西南,月坛,有电梯,18,三里河一区3号院,101102312338,2室1厅,1390,西城,精装,105.0,1999
南,马甸,有电梯,21,阳光丽景,101102539127,2室1厅,1680,西城,精装,105.0,2003
东南西北,阜成门,无电梯,6,三塔社区,101102619244,3室1厅,736,西城,简装,73.0,1978
南北,官园,,5,小后仓,101102624570,2室1厅,667,西城,精装,63.0,1990
南北,天宁寺,无电梯,6,天宁寺前街南里,101102547910,2室1厅,638,西城,精装,78.0,1991
南北,马甸,有电梯,13,新康街甲一号,101102433506,2室1厅,950,西城,简装,77.0,1998
西南,马连道,有电梯,18,红莲南里,101102168107,3室1厅,640,西城,简装,77.0,1990
南,月坛,有电梯,16,国电中兴家园,101102650839,2室2厅,1350,西城,精装,119.0,2003
西北,月坛,,16,国电中兴家园,101102650856,1室1厅,700,西城,精装,71.0,2003
南北,月坛,,6,三里河东路甲14号院,101102705828,2室1厅,507,西城,精装,49.0,1985
东南,白纸坊,有电梯,17,建功北里,101101182615,4室1厅,830,西城,简装,108.0,1999
西,陶然亭,,14,畅柳园,101102680371,1室1厅,570,西城,精装,55.0,2004
南北,西直门,,6,德宝新园,101102675818,2室1厅,610,西城,简装,62.0,1992
南北,广安门,,26,荣丰2008,101101755657,1室0厅,298,西城,精装,24.0,2006
南北,天宁寺,有电梯,12,广安苑一期,101102716729,2室1厅,740,西城,精装,71.0,1999
东,广安门,,26,丽水莲花,101102707354,2室1厅,955,西城,精装,96.0,2009
西北,金融街,有电梯,19,民康胡同30号院,101102733619,3室1厅,835,西城,其他,72.0,1991
东南,木樨地,,20,西便门西里,101102619509,2室1厅,520,西城,简装,53.0,1983
南北,马连道,,19,西环景苑,101102709238,3室1厅,820,西城,简装,105.0,2001
西,广安门,有电梯,28,西豪逸景,101102735045,2室1厅,646,西城,简装,76.0,2002
西北,菜户营,有电梯,11,乐城,101102704109,2室2厅,650,西城,精装,83.0,2005
南北,月坛,无电梯,16,月坛北小街1号院,101102746453,2室1厅,865,西城,毛坯,82.0,1997
西南西北,马连道,有电梯,27,茗筑,101100989052,2室1厅,680,西城,简装,86.0,2008
西,广安门,,27,玺源台,101102144568,1室1厅,599,西城,简装,61.0,2013
东,金融街,,11,西城晶华,101102514818,1室1厅,1190,西城,精装,76.0,2008
南,西四,有电梯,17,西四北大街156号,101102399955,2室1厅,832,西城,简装,64.0,1987
东,广安门,有电梯,28,丽水莲花,101102460633,1室1厅,615,西城,精装,66.0,2006
东,广安门,,29,朗琴园,101102306060,2室1厅,950,西城,精装,96.0,2002
东西,马甸,,6,裕中西里,101102421338,2室1厅,715,西城,简装,60.0,1982
南,西直门,,13,熙府桃园,101102328583,2室1厅,1530,西城,精装,126.0,2005
南,马连道,,28,北欧印象,101102451861,2室1厅,850,西城,精装,102.0,2003
东南,马连道,,23,丽阳四季,101102250054,1室1厅,500,西城,简装,60.0,2003
南北,马甸,无电梯,6,裕中东里,101102586105,3室1厅,965,西城,简装,80.0,1986
西南,六铺炕,无电梯,6,安德馨居,101102282602,3室1厅,925,西城,精装,71.0,2002
东,广安门,无电梯,6,手帕口南街40号院,101102338999,2室1厅,450,西城,精装,54.0,1985
南北,陶然亭,,14,畅柳园,101102625523,2室1厅,630,西城,简装,65.0,2004
东西,官园,,13,北礼士路,101102521867,3室1厅,850,西城,简装,85.0,1987
东西,木樨地,,5,汽南小区,101102710944,2室1厅,608,西城,其他,56.0,1970
西南北,宣武门,有电梯,14,椿树园,101102629531,2室2厅,1280,西城,简装,128.0,1999
南北,月坛,,5,铁二区,101102591012,1室1厅,550,西城,简装,46.0,1989
南,月坛,无电梯,4,洪茂沟社区,101102381369,1室1厅,470,西城,简装,34.0,1959
西南,马连道,有电梯,22,常青藤嘉园,101102315956,1室1厅,525,西城,精装,64.0,2005
南北,马甸,无电梯,6,裕中东里,101101577164,2室1厅,750,西城,精装,60.0,1986
西北,马连道,有电梯,24,格调,101101644795,2室2厅,822,西城,简装,96.0,2007
东,六铺炕,无电梯,6,教场口6号院,101101371096,1室1厅,635,西城,简装,56.0,2003
西,牛街,有电梯,22,南线里小区,101102343770,1室1厅,487,西城,精装,63.0,1998
西,西直门,无电梯,6,玉桃园三区,101102584203,1室1厅,485,西城,简装,50.0,1997
西,广安门,,20,荣丰2008,101102553500,1室1厅,420,西城,精装,31.0,2004
南北,西四,无电梯,6,大拐棒胡同,101102630576,2室1厅,718.5,西城,简装,47.0,1976
南北,马甸,有电梯,20,裕中西里,101102326130,2室1厅,765,西城,其他,65.0,1990
东南,马连道,有电梯,26,依莲轩,101102433937,2室1厅,750,西城,简装,94.0,2000
西北,马甸,,20,裕中西里,101102327756,2室1厅,820,西城,其他,73.0,1992
西南,广安门,有电梯,28,西豪逸景,101102339752,2室1厅,650,西城,精装,76.0,2002
西南,月坛,有电梯,18,三里河一区3号院,101102312338,2室1厅,1390,西城,精装,105.0,1999
西南,天宁寺,,6,广安苑一期,101102603959,2室1厅,520,西城,毛坯,56.0,1986
南西北,广安门,无电梯,6,红居南街6号院,101102113515,3室1厅,695,西城,简装,77.0,1986
东南,马甸,,20,文联宿舍,101102104330,3室1厅,1100,西城,简装,92.0,1998
南北,西四,无电梯,7,爱民里小区,101102636142,2室1厅,650,西城,简装,54.0,1991
南北,车公庄,,6,文兴街,101102693317,2室1厅,563,西城,精装,57.0,1989
南西北,长椿街,,6,三庙大院,101102683546,1室1厅,434.9,西城,简装,43.0,1992
东北,白纸坊,有电梯,18,广安门南街,101102665537,2室1厅,720,西城,精装,83.0,1999
东南北,陶然亭,无电梯,6,高家寨,101102667121,3室1厅,610,西城,简装,56.0,1987
东南,新街口,有电梯,11,东新开胡同,101102673134,2室1厅,730,西城,简装,61.0,1989
南,金融街,,6,京畿道,101102242128,2室1厅,1030,西城,简装,68.0,1993
南北,木樨地,无电梯,8,北滨河路2号院,101102336296,3室1厅,1209,西城,简装,84.0,1992
西,广安门,,24,远见名苑,101102682340,1室0厅,470,西城,精装,57.0,2004
南,马甸,,19,阳光丽景,101102647932,4室2厅,2360,西城,精装,153.0,2003
南,月坛,,18,三里河一区3号院,101102474480,1室1厅,1050,西城,精装,80.0,1999
东南,马连道,,20,红莲晴园,101102221902,3室1厅,1080,西城,精装,153.0,2004
南西,阜成门,有电梯,17,侨办大院,101102621875,2室1厅,840,西城,精装,71.0,1991
南,陶然亭,,14,畅柳园,101102630256,2室1厅,665,西城,简装,66.0,2004
东,广安门,有电梯,24,远见名苑,101102678376,1室1厅,635,西城,精装,72.0,2007
东北,马甸,,18,新明胡同,101102695729,2室1厅,700,西城,其他,58.0,1992
西南,牛街,,25,似海怡家,101102559714,2室1厅,820,西城,精装,93.0,2002
南北,六铺炕,,5,鼓楼西大街,101102706393,2室1厅,688,西城,简装,59.0,1989
南北,天宁寺,,5,车站东街15号院,101102721390,2室1厅,510,西城,简装,54.0,1982
南北,陶然亭,,6,虎坊路小区,101102702535,2室1厅,558,西城,简装,57.0,1983
南北,右安门内,,7,右安门内大街,101102694581,2室1厅,712,西城,精装,75.0,1999
东南,广安门,有电梯,28,丽水莲花,101102690674,3室2厅,1355,西城,毛坯,138.0,2006
东北,牛街,,25,富明公寓,101102713574,3室1厅,1060,西城,简装,123.0,1999
东西,木樨地,有电梯,12,复兴门南大街,101102695137,3室1厅,993,西城,精装,76.0,1984
南北,马连道,有电梯,20,信和嘉园,101102357687,3室1厅,1450,西城,精装,139.0,2006
南北,德胜门,有电梯,7,德胜佳苑,101102518973,2室1厅,1420,西城,精装,89.0,2008
东南,天宁寺,,24,立恒名苑,101101766949,8室2厅,2652,西城,简装,408.0,2002
南,菜户营,,24,乐城,101102693060,1室1厅,405,西城,精装,45.0,2004
西北,金融街,有电梯,10,宣武门西大街,101102491581,2室1厅,469,西城,精装,50.0,1979
东,菜户营,,22,政泰家园,101102603992,2室2厅,715,西城,简装,102.0,2004
南北,六铺炕,,6,黄寺大街24号院,101101875906,2室1厅,795,西城,精装,63.0,1984
南,马甸,,6,新风北街,101102696082,2室1厅,745,西城,其他,54.0,1984
东北,马甸,,19,阳光丽景,101101792329,2室1厅,1448,西城,精装,97.0,2003
西南,官园,有电梯,16,西直门南小街,101102613691,3室1厅,1160,西城,精装,81.0,1996
南北,新街口,,7,新街口西里三区,101102593961,3室1厅,880,西城,简装,80.0,2003
南北,右安门内,有电梯,13,白纸坊西街6号院,101102073208,2室1厅,610,西城,简装,68.0,1991
北,马连道,,28,北欧印象,101102488716,1室0厅,355,西城,简装,43.0,2003
南北,右安门内,,18,清芷园,101102736757,2室1厅,850,西城,精装,85.0,2000
西,马连道,有电梯,19,红莲北里17号院,101102726598,1室1厅,548,西城,精装,57.0,1999
东南,月坛,,6,南礼士路甲62号院,101102713015,2室1厅,621.6,西城,简装,59.0,1980
南北,月坛,,6,南礼士路三条北里,101102297908,3室1厅,772,西城,简装,73.0,1985
东南,金融街,,16,鲍家街,101102139547,2室1厅,1190,西城,简装,74.0,1989
南北,马甸,,6,裕中东里,101102362777,3室1厅,899,西城,简装,75.0,1989
南北,宣武门,有电梯,12,庄胜二期,101102594425,3室2厅,1850,西城,精装,132.0,2004
南,广安门,有电梯,20,丽水莲花,101102407555,1室1厅,680,西城,简装,71.0,2009
南北,六铺炕,,6,六铺炕二区,101102308545,2室1厅,780,西城,毛坯,60.0,1981
南北,车公庄,无电梯,6,团结大院,101102326953,3室1厅,697,西城,简装,71.0,1982
南北,马连道,有电梯,24,格调,101101567804,3室1厅,1298,西城,精装,140.0,2007
南北,马甸,,6,裕中西里,101102565338,3室1厅,890,西城,简装,74.0,1989
东,月坛,有电梯,14,阜成门南大街,101102345954,2室1厅,565,西城,简装,56.0,1986
东西,阜成门,,6,阜成门外北街,101102621348,2室1厅,580,西城,简装,58.0,1992
南,新街口,,12,德胜门西大街64号,101102596962,2室1厅,620,西城,精装,59.0,1983
东南,广安门,,28,西豪逸景,101102600972,2室1厅,950,西城,精装,104.0,2004
东西,广安门,有电梯,16,朗琴园,101102579102,3室2厅,1550,西城,精装,172.0,2003
东南,白纸坊,有电梯,18,建功南里,101102417877,2室1厅,622,西城,精装,71.0,1996
西,马连道,,25,北欧印象,101102723419,2室1厅,605,西城,简装,73.0,2003
南北,阜成门,,6,北露园,101102744371,2室1厅,830,西城,精装,83.0,1993
南,六铺炕,有电梯,18,黄寺大街24号院,101102685266,3室1厅,1200,西城,简装,94.0,1999
南西北,长椿街,,6,三庙大院,101102683546,1室1厅,434.9,西城,简装,43.0,1992
东南北,陶然亭,无电梯,6,高家寨,101102667121,3室1厅,610,西城,简装,56.0,1987
南北,陶然亭,,8,朱雀门,101102718380,5室3厅,3650,西城,精装,282.0,2008
东南,马甸,,20,文联宿舍,101102523751,3室1厅,960,西城,其他,73.0,1992
东南,马甸,,20,裕中西里,101102260769,3室1厅,827,西城,其他,66.0,1989
西南,六铺炕,,19,教场口9号院,101102569431,3室1厅,930,西城,精装,85.0,2003
南北,月坛,,6,巴黎公寓,101102523398,4室2厅,1900,西城,精装,247.0,1994
南北,牛街,,9,平原里小区,101102130532,2室1厅,588,西城,简装,63.0,1999
东,广安门,,24,远见名苑,101102369506,1室0厅,435,西城,精装,46.0,2004
南,马连道,,6,三义东里,101102611015,1室1厅,369,西城,简装,40.0,1982
西北,德胜门,,19,新德街20号,101102417166,2室1厅,760,西城,简装,60.0,1985
西北,六铺炕,,17,六铺炕二区,101101683784,2室1厅,780,西城,简装,61.0,1990
东南,菜户营,,24,乐城,101101933267,2室1厅,660,西城,简装,92.0,2004
南北,天宁寺,,5,天宁寺前街北里,101102673606,2室1厅,570,西城,简装,65.0,1991
南,月坛,,6,南礼士路甲62号院,101102645538,2室1厅,549,西城,简装,50.0,1980
南北,马甸,,14,新风街甲1号,101102710983,3室1厅,1680,西城,精装,128.0,1998
东西,阜成门,,18,展览路,101102716360,2室1厅,668,西城,简装,70.0,1995
东西,马甸,,6,裕中西里,101102641636,2室1厅,750,西城,简装,60.0,1982
南,广安门,有电梯,18,广安门外大街,101102648832,2室1厅,658,西城,精装,69.0,1991
南北,月坛,,16,月坛北小街1号院,101102650638,2室1厅,730,西城,简装,67.0,1997
南北,月坛,,6,铁二区,101102637546,2室1厅,655,西城,简装,55.0,1987
东西,右安门内,,6,白纸坊西街6号院,101102641809,2室1厅,590,西城,精装,62.0,1994
南北,阜成门,,6,扣钟北里,101102696592,3室1厅,838,西城,精装,81.0,1991
南北,德胜门,有电梯,7,观河锦苑,101102695150,3室2厅,2100,西城,简装,146.0,2002
南北,六铺炕,,6,塔院胡同12号院,101101569190,2室1厅,697,西城,简装,58.0,1986
西南,菜户营,,21,信德园,101102730446,3室2厅,1300,西城,精装,146.0,2002
南,马连道,,5,马连道东街,101102731896,2室1厅,510,西城,简装,50.0,1990
南北,陶然亭,,6,四平园,101102626442,2室1厅,646,西城,其他,58.0,1996
西南,牛街,,6,南横西街,101102605235,2室1厅,465,西城,精装,49.0,1980
东南,菜户营,,22,政泰家园,101102707360,3室1厅,860,西城,简装,123.0,2004
南北,六铺炕,,6,黄寺大街24号院,101101875906,2室1厅,795,西城,精装,63.0,1984
东西,西直门,无电梯,6,玉桃园二区,101102707634,2室1厅,632,西城,精装,60.0,1997
南,广安门,,29,朗琴园,101102618729,2室2厅,1220,西城,精装,111.0,2006
东西,广安门,,6,红居斜街4号院,101102624810,2室1厅,438,西城,毛坯,54.0,1983
南,右安门内,无电梯,5,新安中里,101102656039,2室1厅,455,西城,简装,49.0,1980
西南,广安门,,25,远见名苑,101102726009,2室1厅,795,西城,精装,83.0,2006
南,六铺炕,,21,教场口9号院,101102590526,2室1厅,855,西城,简装,69.0,2003
南北,广安门,,6,红居南街,101102447212,2室1厅,470,西城,简装,54.0,1992
南,月坛,,18,铁二区,101102674603,1室1厅,500,西城,精装,40.0,1991
西,广安门,有电梯,20,荣丰2008,101102722127,2室2厅,630,西城,简装,49.0,2008
北,广安门,有电梯,20,荣丰2008,101102707020,1室1厅,368,西城,简装,27.0,2004
南北,月坛,,6,万明园,101102487644,2室2厅,892,西城,精装,87.0,1992
南北,马甸,有电梯,14,新风街甲1号,101102490105,2室2厅,1280,西城,简装,97.0,1998
东西,月坛,,6,二七剧场路,101102371574,3室1厅,759,西城,简装,70.0,1984
西南,右安门内,,23,万博苑,101102308093,2室2厅,920,西城,精装,104.0,1999
东,广安门,,29,朗琴园,101102400319,2室1厅,880,西城,精装,88.0,2006
南北,马甸,,13,阳光丽景,101102260054,3室1厅,2260,西城,其他,146.0,2003
南,广安门,,18,红居街10号院,101102461390,2室1厅,775,西城,简装,70.0,2002
南北,西直门,,6,玉桃园一区,101102621246,2室2厅,992,西城,简装,88.0,1994
南,月坛,,20,三里河二区A区,101102644848,1室1厅,720,西城,精装,53.0,1999
南北,陶然亭,,12,南纬路2号院,101102648324,2室1厅,635,西城,精装,61.0,1981
东,阜成门,,6,南露园,101102656750,1室1厅,480,西城,精装,46.0,1993
东南,马甸,,18,新明胡同,101102405364,2室1厅,715,西城,简装,60.0,1991
西,白纸坊,,19,恬心家园,101102616209,2室0厅,555,西城,精装,64.0,2000
东西,长椿街,,6,槐柏树街南里,101102720343,3室1厅,785,西城,精装,84.0,1992
南北,阜成门,无电梯,6,南露园,101102687487,2室1厅,850,西城,简装,78.0,1992
东南,官园,,4,小后仓,101102674641,2室1厅,570,西城,精装,48.0,1990
南北,马甸,,6,新外大街甲8号院,101102597033,3室1厅,1170,西城,简装,89.0,1991
东南,牛街,有电梯,22,南线里小区,101102425443,3室1厅,1000,西城,精装,114.0,1990
南北,六铺炕,,5,小石桥胡同11号院,101102459505,2室1厅,828,西城,简装,62.0,1987
南北,马甸,,6,裕中东里,101102303670,2室1厅,755,西城,精装,60.0,1991
南,菜户营,,7,鸭子桥路,101102726909,2室2厅,440,西城,简装,55.0,1980
西北,马甸,,24,裕中西里,101102720020,2室1厅,860,西城,简装,72.0,1991
南,车公庄,,6,文兴东街3号院,101102711656,2室1厅,610,西城,精装,60.0,1984
东,官园,,12,北礼士路,101102651022,2室1厅,660,西城,毛坯,65.0,1992
南,右安门内,,6,右安门内西街甲10号院,101102668575,2室1厅,530,西城,其他,56.0,1982
东,马甸,,6,裕中东里,101102696863,2室1厅,708,西城,简装,57.0,1988
南北,月坛,有电梯,9,铁二区,101102336663,4室2厅,1388,西城,简装,125.0,2001
南,广安门,,12,荣丰2008,101102645018,1室1厅,420,西城,简装,32.0,2005
南北,马甸,无电梯,6,裕中西里,101102728894,1室1厅,620,西城,简装,42.0,1989
西南,广安门,,28,西豪逸景,101102556135,2室1厅,650,西城,精装,76.0,2002
南北,德胜门,,6,冰窖口胡同73号院,101102572559,2室1厅,796,西城,精装,62.0,1987
西南北,马甸,有电梯,16,新风北里,101102601443,3室1厅,900,西城,简装,72.0,1988
东西,广安门,无电梯,6,车站西街15号院,101102430956,2室1厅,480,西城,其他,56.0,1993
西南,月坛,,21,复兴门北大街,101102664304,2室1厅,670,西城,精装,63.0,1994
东北,广安门,,26,丽水莲花,101102672429,2室1厅,930,西城,精装,103.0,2009
南北,马甸,无电梯,6,裕中东里,101102693411,2室1厅,735,西城,简装,60.0,1986
东南,新街口,有电梯,11,东新开胡同,101102739740,2室1厅,690,西城,精装,58.0,1989
南北,天宁寺,,6,天宁寺前街南里,101102591757,2室2厅,650,西城,简装,80.0,1992
东西,西单,无电梯,6,新壁街,101102476521,2室1厅,760,西城,精装,66.0,2004
南北,马甸,,6,新外大街甲8号院,101102609236,2室1厅,750,西城,精装,50.0,1979
西,阜成门,无电梯,6,北露园,101102720315,1室1厅,480,西城,简装,44.0,1993
东南,宣武门,,10,庄胜二期,101102506081,3室2厅,2218,西城,简装,148.0,2004
南北,马甸,,15,阳光丽景,101101366272,2室2厅,1700,西城,简装,106.0,2002
南北,马连道,,16,常青藤嘉园,101102595828,2室1厅,799,西城,精装,85.0,2005
西,广安门,,26,远见名苑,101102713261,2室1厅,780,西城,精装,83.0,2004
东南,牛街,,22,南线里小区,101102659373,2室1厅,690,西城,其他,75.0,1998
西南,右安门内,有电梯,18,清芷园,101102642884,2室1厅,830,西城,简装,78.0,2002
南北,广安门,,6,小红庙,101102678892,2室1厅,480,西城,简装,56.0,1982
南北,车公庄,,13,五栋大楼,101102676144,4室2厅,2450,西城,精装,223.0,2004
东南,阜成门,,18,展览路,101102559992,3室1厅,942,西城,精装,91.0,1989
东西,广渠门,无电梯,5,光明西里,101102343785,3室1厅,580,东城,其他,67.0,1979
南,广渠门,有电梯,22,远洋德邑,101102509236,3室2厅,980,东城,其他,127.0,2002
南北,崇文门,无电梯,6,营房西街,101102492688,2室1厅,550,东城,其他,62.0,1990
西,朝阳门内,有电梯,9,朝阳门南小街,101102550093,2室1厅,795,东城,其他,80.0,2004
南,广渠门,有电梯,12,绿景苑,101102424857,1室1厅,455,东城,其他,46.0,2002
北,广渠门,有电梯,23,水上华城,101101915586,1室1厅,810,东城,其他,81.0,2005
东南西,永定门,无电梯,2,琉璃井东街,101102567241,1房间0卫,4000,东城,精装,841.0,1980
东西,工体,有电梯,18,海晟名苑,101102422772,3室2厅,1600,东城,简装,140.0,2003
西,东直门,,31,万国城MOMA,101102430417,1室0厅,1280,东城,精装,99.0,2006
北,东四,,3,华人一品阁,101102693427,1房间1卫,178,东城,精装,29.0,2007
西北,东直门,,24,万国城MOMA,101102392496,2室2厅,1599,东城,精装,143.0,2006
南北,东直门,无电梯,6,北新仓胡同,101101279192,3室1厅,920,东城,简装,83.0,2003
南北,西罗园,有电梯,11,永合馨苑,101102437244,2室1厅,690,东城,其他,115.0,2001
南,东直门,有电梯,14,东直门内大街,101101403126,2室2厅,1220,东城,简装,110.0,2003
西,广渠门,有电梯,23,冠城名敦道,101101691849,1室0厅,460,东城,精装,63.0,2009
南北,工体,有电梯,18,海晟名苑,101101948113,2室2厅,1650,东城,精装,127.0,2004
西,朝阳门内,有电梯,12,北京INN,101101873167,1房间1卫,410,东城,精装,77.0,2005
南,和平里,无电梯,5,地坛北里,101102484446,1室1厅,400,东城,其他,38.0,1990
北,广渠门,有电梯,23,水上华城,101102325665,1室0厅,500,东城,精装,51.0,2005
南,东单,无电梯,6,东华门大街,101101976995,2室1厅,680,东城,精装,55.0,1988
东,建国门内,有电梯,24,建国门北大街5号,101102127538,2室1厅,990,东城,精装,156.0,2008
南西北,左安门,,6,体育馆西路甲53号院,101101728029,3室1厅,750,东城,精装,87.0,1980
西北,广渠门,有电梯,15,东方财富,101102407947,1室1厅,610,东城,其他,69.0,2006
东,广渠门,有电梯,23,冠城名敦道,101102573344,1室1厅,750,东城,精装,107.0,2009
北,东花市,,13,本家润园一期,101102706154,1室1厅,880,东城,其他,78.0,2006
东北,东直门,,20,当代MOMA,101102372062,3室2厅,2950,东城,其他,303.0,2006
东北,工体,有电梯,24,阳光都市,101102082131,3室1厅,1800,东城,精装,175.0,2000
西北,东直门,,31,万国城MOMA,101102430437,2室2厅,1680,东城,精装,145.0,2006
东南,和平里,无电梯,6,和平里五区,101102715610,1室1厅,440,东城,简装,41.0,1996
南北,西罗园,有电梯,16,新永外文化用品商城,101102724950,3室1厅,715,东城,其他,110.0,2006
东西,安定门,有电梯,6,官书院,101102723641,3室1厅,1800,东城,简装,124.0,2002
西,广渠门,有电梯,23,冠城名敦道,101102679221,1室1厅,530,东城,简装,93.0,2009
南北,安定门,,14,上龙嘉园,101100542738,3室2厅,1360,东城,简装,169.0,1998
北,广渠门,,12,幸福家园三期,101102395967,2室1厅,915,东城,简装,96.0,2005
东,崇文门,,16,国瑞城中区,101101379163,2室1厅,595,东城,简装,68.0,2006
西南,建国门内,无电梯,6,西总布胡同,101102652809,1室1厅,579,东城,简装,50.0,1997
西,广渠门,有电梯,22,东环居苑,101102675790,1室1厅,572,东城,其他,63.0,2004
南北,崇文门,无电梯,6,兴隆都市馨园,101102673941,1室1厅,475,东城,其他,52.0,2003
南,工体,有电梯,22,海晟国际公寓,101102655500,1室1厅,769,东城,精装,74.0,2007
南,崇文门,有电梯,12,新景家园东区,101102693952,1室1厅,640,东城,其他,59.0,2005
北,工体,有电梯,10,东外公馆,101101871391,3房间1卫,420,东城,简装,87.0,2008
南北,东四,,5,沙滩后街55号院,101102744209,3室1厅,730,东城,简装,68.0,1986
南北,金宝街,有电梯,14,凯德华玺,101102182731,6房间5卫,2900,东城,精装,439.0,2008
南,广渠门,,14,南水关,101102597623,2室1厅,560,东城,其他,63.0,1995
西,广渠门,有电梯,27,金桥国际,101100826474,1室1厅,615,东城,精装,75.0,2004
南,广渠门,,23,冠城名敦道,101102733576,1室0厅,440,东城,简装,58.0,2010
南,建国门内,,24,建国门北大街5号,101102741604,3室2厅,990,东城,其他,154.0,2008
东西,安定门,有电梯,14,青年湖南街,101102728690,1室1厅,585,东城,简装,52.0,1996
南北,崇文门,,6,南岗子,101102747514,2室1厅,490,东城,简装,53.0,1981
南北,广渠门,,4,光明楼,101102750464,2室1厅,560,东城,其他,66.0,1970
南,安定门,无电梯,6,宝钞胡同,101102748446,2室1厅,540,东城,简装,52.0,1981
